listing_id,brand,os,release_year,days_used,age_years,age_bucket,has_4g,has_5g,screen_size,ram_gb,storage_gb,rear_cam_mp,front_cam_mp,battery_mah,weight_g,used_price_norm,new_price_norm,depreciation_norm,used_to_new_ratio
2079,Nokia,Windows,2014,825.0,2.26027397260274,>2 tahun,False,False,10.29,4.0,32.0,5.0,1.6,1830.0,134.0,4.209902903,4.949114437,0.7392115340000007,0.8506376153936566
2080,Nokia,Windows,2014,573.0,1.5698630136986302,1-2 tahun,False,False,10.29,4.0,32.0,5.0,1.6,1830.0,134.0,3.988428337,4.7061913,0.7177629630000002,0.8474853831377402
2081,Nokia,Android,2014,1085.0,2.9726027397260273,>2 tahun,False,False,12.7,4.0,16.0,5.0,2.0,2000.0,190.0,3.696351469,4.612741451,0.9163899819999997,0.801335064682341
2082,Nokia,Android,2014,903.0,2.473972602739726,>2 tahun,False,False,10.16,4.0,16.0,3.15,1.6,1500.0,128.7,3.309082093,4.790819533,1.4817374399999999,0.690713158825221
2083,Nokia,Android,2014,645.0,1.7671232876712328,1-2 tahun,False,False,10.16,4.0,16.0,3.15,1.6,1500.0,128.7,3.607940512,4.59532185,0.9873813380000005,0.7851333660122195
2084,Nokia,Others,2014,717.0,1.9643835616438357,1-2 tahun,False,False,5.28,0.14660000000000023,0.1,1.3,0.0,1830.0,89.3,3.541828511,4.10313911,0.561310599,0.8631997151566231
2085,Nokia,Others,2014,565.0,1.547945205479452,1-2 tahun,False,False,5.18,0.14660000000000023,0.1,2.0,0.0,1830.0,89.253,3.072230245,3.71235181,0.6401215649999998,0.8275698000184956
2086,Nokia,Windows,2014,881.0,2.4136986301369863,>2 tahun,True,False,12.7,4.0,32.0,20.0,1.2,2420.0,167.0,4.759092268,5.989237068,1.2301448000000006,0.7946074289540879
2087,Nokia,Windows,2013,721.0,1.9753424657534246,1-2 tahun,False,False,10.16,4.0,32.0,5.0,1.25,1430.0,124.0,3.516904189,4.789489745,1.2725855560000001,0.7342962144707547
2088,Nokia,Windows,2013,1052.0,2.882191780821918,>2 tahun,True,False,15.24,4.0,16.0,20.0,1.2,3400.0,209.0,4.866379938,5.861014118,0.9946341800000003,0.8302965732593377
2089,Nokia,Windows,2013,817.0,2.2383561643835614,>2 tahun,True,False,15.24,4.0,32.0,5.0,0.3,3400.0,220.0,4.502915952,5.345344072,0.8424281199999992,0.842399645625656
2090,Nokia,Windows,2013,1067.0,2.9232876712328766,>2 tahun,True,False,25.43,4.0,32.0,6.7,2.0,1200.0,589.699999999998,4.978318693,5.882430626,0.9041119329999994,0.8463030011771193
2091,Nokia,Others,2013,1001.0,2.7424657534246575,>2 tahun,False,False,7.62,4.0,0.1,5.0,0.0,1200.0,111.4,3.827771453,4.605770006,0.7779985530000002,0.8310817622272735
2092,Nokia,Others,2013,987.0,2.7041095890410958,>2 tahun,False,False,7.62,0.14660000000000023,0.1,5.0,0.0,1200.0,110.2,3.881357591,4.517322095,0.6359645039999999,0.8592164803337983
2093,Nokia,Others,2013,1043.0,2.8575342465753426,>2 tahun,False,False,7.62,0.14660000000000023,16.0,5.0,0.0,1025.3,100.0,3.535728275,4.370586445,0.83485817,0.808982574648515
2094,Nokia,Others,2013,893.0,2.4465753424657533,>2 tahun,False,False,5.28,0.14660000000000023,0.1,2.0,0.0,1200.0,101.3,3.418382206,4.092509546,0.6741273399999996,0.8352777599116687
2095,Nokia,Others,2013,782.0,2.1424657534246574,>2 tahun,False,False,5.28,0.14660000000000023,0.1,2.0,0.0,1200.0,101.0,3.292126287,4.08176578,0.7896394929999997,0.8065446339745639
2096,Nokia,Others,2013,863.0,2.3643835616438356,>2 tahun,False,False,5.18,0.14660000000000023,0.1,5.0,0.0,1200.0,101.1,4.391976966,4.943283932,0.5513069660000003,0.8884735383231472
2097,Nokia,Windows,2013,797.0,2.1835616438356165,>2 tahun,True,False,10.34,4.0,32.0,5.0,0.3,2000.0,159.0,4.053001599,5.07072644,1.0177248409999997,0.7992940749136529
2098,Nokia,Windows,2013,988.0,2.706849315068493,>2 tahun,True,False,10.29,4.0,32.0,21.0,1.2,2000.0,158.0,5.105096629,5.989287178,0.8841905489999995,0.8523713218748584
2099,Nokia,Others,2013,955.0,2.6164383561643834,>2 tahun,False,False,5.18,0.14660000000000023,0.1,1.3,0.0,1025.3,89.6,4.035478809,4.076010856,0.040532047000000127,0.9900559521473462
2100,Nokia,Others,2013,1070.0,2.9315068493150687,>2 tahun,False,False,5.18,0.14660000000000023,0.1,5.0,0.0,1025.3,91.3,4.052654135,4.068513802,0.015859666999999966,0.9961018524768913
2101,Nokia,Windows,2013,707.0,1.936986301369863,1-2 tahun,True,False,10.29,4.0,16.0,8.0,1.3,2000.0,139.0,4.565077092,5.557407045,0.9923299529999996,0.8214401167730193
2102,Nokia,Windows,2013,816.0,2.2356164383561645,>2 tahun,True,False,10.29,4.0,32.0,8.0,1.3,2000.0,162.0,4.530231099,5.939881737,1.4096506380000005,0.7626803528394894
2103,Nokia,Others,2013,668.0,1.83013698630137,1-2 tahun,False,False,7.62,0.14660000000000023,0.1,3.15,0.0,1200.0,98.2,3.532517999,4.38252651,0.850008511,0.8060460081506728
2104,Nokia,Others,2013,713.0,1.9534246575342467,1-2 tahun,False,False,5.18,0.14660000000000023,0.1,2.0,0.0,1200.0,97.3,3.216071898,3.935153423,0.719081525,0.8172672199266372
2105,Nokia,Windows,2013,781.0,2.1397260273972605,>2 tahun,False,False,10.24,4.0,32.0,6.7,1.3,2000.0,128.0,4.302712828,5.294208939,0.991496111,0.8127206307072423
2106,Nokia,Windows,2013,1051.0,2.8794520547945206,>2 tahun,False,False,10.16,4.0,32.0,5.0,1.25,1430.0,124.0,3.583518938,4.237289838,0.6537708999999996,0.8457101295887327
2107,Nokia,Others,2013,1006.0,2.756164383561644,>2 tahun,False,False,5.18,0.14660000000000023,0.1,3.15,0.0,1110.0,102.0,4.167595024,4.23757873,0.06998370600000037,0.9834849779888336
2108,Nokia,Others,2013,660.0,1.8082191780821917,1-2 tahun,False,False,7.62,0.14660000000000023,0.1,2.0,0.0,1110.0,103.7,3.295095851,4.380024632,1.0849287809999995,0.7523007580656913
2109,Others,Android,2015,694.0,1.9013698630136986,1-2 tahun,False,False,20.32,4.0,16.0,5.0,5.0,5200.0,356.0,4.47038086,5.302209781,0.8318289210000005,0.8431165579338664
2110,Others,Android,2014,918.0,2.515068493150685,>2 tahun,True,False,20.32,4.0,32.0,5.0,5.0,5400.0,390.0,5.043425117,5.701145668,0.6577205509999997,0.8846336176443055
2111,Others,Android,2014,720.0,1.9726027397260273,1-2 tahun,False,False,20.32,4.0,16.0,5.0,5.0,5400.0,390.0,4.451436086,5.442028024,0.9905919379999997,0.8179737528672455
2112,OnePlus,Android,2018,489.0,1.3397260273972602,1-2 tahun,True,False,16.28,4.0,256.0,13.0,16.0,3700.0,185.0,5.065754593,6.552422291,1.4866676979999998,0.7731117391438592
2113,OnePlus,Android,2018,496.0,1.358904109589041,1-2 tahun,True,False,16.28,4.0,256.0,13.0,16.0,3700.0,185.0,5.000046093,6.309445439,1.3093993460000002,0.7924699787549744
2114,OnePlus,Android,2018,386.0,1.0575342465753426,1-2 tahun,True,False,15.95,4.0,128.0,13.0,16.0,3300.0,177.0,5.380404138,6.252635793,0.8722316549999993,0.8605017653552623
2115,OnePlus,Android,2017,623.0,1.7068493150684931,1-2 tahun,True,False,15.27,4.0,128.0,13.0,16.0,3300.0,162.0,5.19473305,6.214968034,1.020234984,0.8358422797319893
2116,OnePlus,Android,2017,875.0,2.3972602739726026,>2 tahun,True,False,12.83,4.0,128.0,13.0,16.0,3300.0,153.0,4.735584225,6.213026849,1.477442624,0.7622024401459334
2117,OnePlus,Android,2016,986.0,2.7013698630136984,>2 tahun,True,False,12.83,4.0,64.0,16.0,16.0,3400.0,158.0,4.936701666,6.091287257,1.154585591,0.81045294002952
2118,OnePlus,Android,2015,1050.0,2.8767123287671232,>2 tahun,True,False,12.7,4.0,16.0,13.0,8.0,2525.0,138.0,4.62192897,5.598940343,0.9770113729999998,0.8255006638494559
2119,OnePlus,Android,2016,996.0,2.728767123287671,>2 tahun,True,False,12.83,4.0,64.0,16.0,8.0,3000.0,158.0,4.435448911,5.993437599,1.557988688,0.7400509036316739
2120,OnePlus,Android,2015,913.0,2.5013698630136987,>2 tahun,True,False,12.83,4.0,16.0,13.0,5.0,3300.0,175.0,4.831030045,5.699540155,0.8685101099999999,0.8476175118727627
2121,OnePlus,Android,2014,616.0,1.6876712328767123,1-2 tahun,True,False,12.83,4.0,16.0,13.0,5.0,3100.0,162.0,4.679163866,5.514436303,0.8352724370000004,0.8485298603330335
2122,Oppo,Android,2019,252.0,0.6904109589041096,6-12 bulan,True,False,15.39,4.0,256.0,8.0,16.0,4065.0,210.0,5.224509349,6.311172037,1.0866626880000005,0.8278191940214416
2123,Oppo,Android,2019,366.0,1.0027397260273974,1-2 tahun,True,False,15.34,4.0,256.0,8.0,16.0,3765.0,185.0,5.346774142,5.992763703,0.6459895609999995,0.8922050671417906
2124,Oppo,Android,2019,504.0,1.3808219178082193,1-2 tahun,True,False,15.29,4.0,64.0,8.0,16.0,4230.0,170.0,4.615516478,5.294510128,0.6789936499999998,0.8717551513577916
2125,Oppo,Android,2019,238.0,0.6520547945205479,6-12 bulan,True,False,16.59,4.0,128.0,8.0,16.0,4020.0,188.0,5.04613113,5.519178315,0.47304718499999954,0.9142902877925951
2126,Oppo,Android,2019,488.0,1.336986301369863,1-2 tahun,True,False,16.59,4.0,64.0,8.0,16.0,4000.0,190.0,4.921876937,5.766193735,0.8443167979999995,0.8535746739005468
2127,Oppo,Android,2018,658.0,1.8027397260273972,1-2 tahun,True,False,15.29,4.0,32.0,13.0,16.0,4230.0,168.0,4.842374421,5.599273448,0.7568990270000002,0.8648219212672393
2128,Oppo,Android,2018,412.0,1.1287671232876713,1-2 tahun,True,False,15.34,4.0,128.0,13.0,25.0,3600.0,156.0,4.858648937,5.860558277,1.00190934,0.8290419969148615
2129,Oppo,Android,2018,644.0,1.7643835616438357,1-2 tahun,True,False,16.28,4.0,128.0,13.0,25.0,3600.0,156.0,5.257859889,5.853523446,0.595663557,0.8982384605622369
2130,Oppo,Android,2018,563.0,1.5424657534246575,1-2 tahun,True,False,15.34,4.0,64.0,13.0,25.0,3600.0,156.0,4.839767887,5.349390637,0.5096227500000001,0.9047325602891841
2131,Oppo,Android,2018,621.0,1.7013698630136986,1-2 tahun,True,False,15.32,4.0,128.0,13.0,16.0,3500.0,169.0,4.703838358,5.595194534,0.8913561760000004,0.8406925495470181
2132,Oppo,Android,2018,598.0,1.6383561643835616,1-2 tahun,True,False,15.34,4.0,128.0,13.0,25.0,3700.0,183.0,4.783065294,6.396045932,1.6129806379999998,0.747815970187126
2133,Oppo,Android,2018,452.0,1.2383561643835617,1-2 tahun,True,False,15.34,4.0,128.0,13.0,25.0,3500.0,182.0,5.202797165,6.130878603,0.9280814380000004,0.8486217884748418
2134,Oppo,Android,2018,424.0,1.1616438356164382,1-2 tahun,True,False,15.32,4.0,64.0,13.0,25.0,3500.0,169.0,4.966613742,5.665180237,0.6985664950000006,0.8766912144405264
2135,Oppo,Android,2018,373.0,1.021917808219178,1-2 tahun,True,False,15.29,4.0,32.0,13.0,8.0,4230.0,168.0,4.711420306,5.450351522,0.7389312160000001,0.864425035152806
2136,Oppo,Android,2018,623.0,1.7068493150684931,1-2 tahun,True,False,16.31,4.0,512.0,13.0,16.0,3400.0,186.0,5.605750326779997,6.840535834,1.2347855072200025,0.8194899438896789
2137,Oppo,Android,2018,496.0,1.358904109589041,1-2 tahun,True,False,16.31,4.0,128.0,13.0,16.0,3730.0,186.0,4.740400135,6.398178875,1.6577787400000004,0.7408983442964463
2138,Oppo,Android,2018,507.0,1.389041095890411,1-2 tahun,True,False,15.24,4.0,64.0,13.0,8.0,3410.0,155.0,4.775672166,5.524097439,0.7484252730000005,0.8645162795796947
2139,Oppo,Android,2018,444.0,1.2164383561643837,1-2 tahun,True,False,15.29,4.0,128.0,16.0,8.0,3400.0,159.0,4.649282761,5.795936163,1.146653402,0.8021625204708108
2140,Oppo,Android,2018,560.0,1.5342465753424657,1-2 tahun,True,False,15.82,4.0,64.0,16.0,25.0,3400.0,158.0,5.127113775,5.60719815,0.48008437500000056,0.9143807009923485
2141,Oppo,Android,2018,399.0,1.093150684931507,1-2 tahun,True,False,15.95,4.0,128.0,13.0,20.0,3430.0,180.0,5.361902308,6.234449941,0.8725476329999999,0.860044167287027
2142,Oppo,Android,2018,702.0,1.9232876712328768,1-2 tahun,True,False,15.95,4.0,128.0,13.0,20.0,3450.0,175.0,5.137385412,6.130965586,0.9935801739999999,0.8379406701827147
2143,Oppo,Android,2018,407.0,1.115068493150685,1-2 tahun,True,False,12.88,4.0,64.0,13.0,8.0,3180.0,143.0,4.561427263,5.018603464,0.4571762010000002,0.9089037011432629
2144,Oppo,Android,2018,527.0,1.4438356164383561,1-2 tahun,True,False,12.75,4.0,16.0,13.0,5.0,3000.0,137.0,4.174233412,4.869532453,0.6952990409999993,0.8572144147901422
2145,Oppo,Android,2018,443.0,1.2136986301369863,1-2 tahun,True,False,12.88,4.0,64.0,13.0,8.0,3180.0,143.0,4.525477417,5.294409742,0.7689323249999998,0.8547652406083837
2146,Oppo,Android,2017,856.0,2.345205479452055,>2 tahun,True,False,15.24,4.0,32.0,13.0,16.0,3200.0,152.0,4.935768059,5.63400358,0.698235521,0.8760676114089371
2147,Oppo,Android,2017,607.0,1.663013698630137,1-2 tahun,True,False,15.24,4.0,64.0,16.0,20.0,3200.0,152.0,4.915005063,5.76713279,0.8521277270000001,0.8522441292703441
2148,Oppo,Android,2017,710.0,1.9452054794520548,1-2 tahun,True,False,16.33,4.0,64.0,13.0,20.0,4000.0,182.0,5.016816153,6.363131546,1.3463153930000002,0.7884193681574408
2149,Oppo,Android,2017,709.0,1.9424657534246574,1-2 tahun,True,False,15.27,4.0,64.0,13.0,20.0,3200.0,153.0,5.010501952,6.110469059,1.0999671069999994,0.8199864697162851
2150,Oppo,Android,2017,736.0,2.0164383561643837,>2 tahun,True,False,12.75,4.0,16.0,13.0,5.0,3000.0,137.0,4.523092075,5.195896969,0.6728048939999995,0.8705122718918179
2151,Oppo,Android,2017,648.0,1.7753424657534247,1-2 tahun,True,False,12.83,4.0,64.0,13.0,16.0,3200.0,148.0,4.677862871,5.639421715,0.9615588439999998,0.8294933607390275
2152,Oppo,Android,2017,899.0,2.463013698630137,>2 tahun,True,False,15.24,4.0,64.0,13.0,20.0,4000.0,188.0,4.790736473,6.214608098,1.4238716250000003,0.7708831188473118
2153,Oppo,Android,2017,709.0,1.9424657534246574,1-2 tahun,True,False,12.83,4.0,128.0,13.0,20.0,3000.0,150.0,5.154331516,5.993861672,0.8395301560000004,0.8599350131949458
2154,Oppo,Android,2017,707.0,1.936986301369863,1-2 tahun,True,False,12.83,4.0,64.0,13.0,16.0,3200.0,153.0,5.00354354,5.742073268,0.7385297280000005,0.8713827404265716
2155,Oppo,Android,2017,748.0,2.0493150684931507,>2 tahun,True,False,12.75,4.0,32.0,13.0,5.0,2900.0,147.0,4.131319165,5.002401489,0.8710823240000005,0.8258671708147654
2156,Oppo,Android,2017,790.0,2.164383561643836,>2 tahun,True,False,12.83,4.0,64.0,13.0,18.0,3200.0,153.0,4.64294755,5.563408678,0.9204611280000004,0.8345508695703263
2157,Oppo,Android,2017,863.0,2.3643835616438356,>2 tahun,True,False,15.24,4.0,64.0,16.0,18.0,4000.0,185.0,4.76319905,6.171554449,1.4083553990000004,0.7717989186292926
2158,Oppo,Android,2016,1049.0,2.873972602739726,>2 tahun,True,False,12.75,4.0,32.0,13.0,16.0,2900.0,147.0,4.562053895,5.290738721,0.7286848260000003,0.8622716288922557
2159,Oppo,Android,2016,1022.0,2.8,>2 tahun,True,False,12.83,4.0,64.0,13.0,16.0,3075.0,160.0,4.733563401,5.52776103,0.7941976290000001,0.8563256217680596
2160,Oppo,Android,2016,1065.0,2.9178082191780823,>2 tahun,True,False,15.24,4.0,64.0,16.0,16.0,4000.0,185.0,5.315125318,6.347634363,1.0325090450000003,0.8373395526657242
2161,Oppo,Android,2016,1077.0,2.9506849315068493,>2 tahun,True,False,12.83,4.0,64.0,16.0,16.0,3010.0,145.0,5.089754499,6.110402471,1.020647972,0.8329655081078537
2162,Oppo,Android,2016,578.0,1.5835616438356164,1-2 tahun,True,False,12.7,4.0,16.0,8.0,5.0,2630.0,136.0,4.375127893,5.391443345,1.0163154519999997,0.8114947358312637
2163,Oppo,Android,2016,782.0,2.1424657534246574,>2 tahun,True,False,12.83,4.0,32.0,13.0,8.0,3075.0,160.0,4.514479321,5.675040006,1.160560685,0.7954973561819856
2164,Oppo,Android,2016,913.0,2.5013698630136987,>2 tahun,True,False,15.24,4.0,64.0,16.0,16.0,4120.0,185.0,5.356067272,6.307424262,0.9513569899999998,0.849168701758087
2165,Oppo,Android,2016,613.0,1.6794520547945206,1-2 tahun,True,False,12.83,4.0,64.0,13.0,16.0,2850.0,145.0,4.826391892,5.858133134,1.0317412419999998,0.8238788333416528
2166,Oppo,Android,2016,554.0,1.5178082191780822,1-2 tahun,True,False,12.7,4.0,16.0,13.0,8.0,2500.0,134.0,4.754279609,5.440207478,0.6859278689999995,0.8739151269921475
2167,Oppo,Android,2015,587.0,1.6082191780821917,1-2 tahun,True,False,12.83,4.0,16.0,13.0,5.0,3075.0,165.0,4.500920165,5.304746654,0.8038264889999995,0.8484703339425492
2168,Oppo,Android,2015,669.0,1.832876712328767,1-2 tahun,True,False,12.7,4.0,16.0,8.0,5.0,2400.0,146.0,3.989909544,5.474243516,1.4843339719999995,0.7288513074616392
2169,Oppo,Android,2015,957.0,2.621917808219178,>2 tahun,True,False,12.7,4.0,16.0,8.0,5.0,2420.0,141.0,4.235120483,4.919542874,0.684422391,0.8608768317444284
2170,Oppo,Android,2015,738.0,2.021917808219178,>2 tahun,True,False,12.83,4.0,32.0,13.0,8.0,3070.0,155.0,4.456206033,5.561143063,1.1049370300000003,0.8013111661608767
2171,Oppo,Android,2015,909.0,2.4904109589041097,>2 tahun,True,False,12.7,4.0,16.0,13.0,8.0,2320.0,147.0,4.645640119,5.522740099,0.8770999799999997,0.8411839115588988
2172,Oppo,Android,2015,662.0,1.8136986301369864,1-2 tahun,True,False,12.75,4.0,32.0,13.0,5.0,2000.0,155.0,4.139158578,5.299167006,1.1600084280000003,0.7810960804431004
2173,Oppo,Android,2015,643.0,1.7616438356164383,1-2 tahun,True,False,12.7,4.0,16.0,8.0,5.0,2420.0,160.0,4.056988776,5.389619525,1.3326307489999998,0.7527412198915842
2174,Oppo,Android,2015,593.0,1.6246575342465754,1-2 tahun,False,False,10.29,4.0,16.0,5.0,2.0,2000.0,135.0,4.066287964,4.867226711,0.800938747,0.835442482021668
2175,Oppo,Android,2015,865.0,2.3698630136986303,>2 tahun,True,False,15.24,4.0,32.0,13.0,8.0,4100.0,192.0,4.569024739,6.060197385,1.4911726460000008,0.7539399212159489
2176,Oppo,Android,2015,959.0,2.627397260273973,>2 tahun,True,False,12.7,4.0,16.0,13.0,8.0,2320.0,147.0,4.917056947,5.887270018,0.9702130709999999,0.8352015334724537
2177,Oppo,Android,2015,578.0,1.5835616438356164,1-2 tahun,False,False,10.29,4.0,32.0,8.0,2.0,2000.0,135.0,3.773450356,4.26112938,0.48767902399999974,0.8855516975642735
2178,Oppo,Android,2015,726.0,1.989041095890411,1-2 tahun,True,False,10.29,4.0,32.0,8.0,2.0,2000.0,135.0,4.180369342,5.070600875,0.8902315330000006,0.8244327339213027
2179,Oppo,Android,2015,1076.0,2.947945205479452,>2 tahun,False,False,10.16,4.0,16.0,3.15,0.3,1700.0,125.0,3.680343123,4.584967479,0.9046243560000002,0.802697759549365
2180,Oppo,Android,2015,562.0,1.5397260273972602,1-2 tahun,True,False,10.34,4.0,32.0,8.0,5.0,2000.0,130.0,4.37298589,5.597940362,1.2249544720000003,0.781177648780389
2181,Oppo,Android,2015,1011.0,2.76986301369863,>2 tahun,True,False,10.29,4.0,32.0,8.0,5.0,2000.0,135.0,4.037597828,5.009301071,0.9717032430000003,0.8060201953870542
2182,Oppo,Android,2015,883.0,2.419178082191781,>2 tahun,True,False,12.7,4.0,16.0,13.0,5.0,2420.0,130.0,4.273187855,5.828710296,1.555522441,0.7331275081440417
2183,Oppo,Android,2014,777.0,2.128767123287671,>2 tahun,True,False,12.75,4.0,16.0,13.0,5.0,2000.0,155.0,4.094011173,5.994709277,1.900698104,0.6829374009357819
2184,Oppo,Android,2014,703.0,1.926027397260274,1-2 tahun,True,False,12.83,4.0,32.0,16.0,16.0,3000.0,192.0,4.877408617,6.310172791,1.432764174,0.7729437494891572
2185,Oppo,Android,2014,790.0,2.164383561643836,>2 tahun,True,False,12.7,4.0,16.0,13.0,5.0,2410.0,140.0,4.630545492,5.677027737,1.046482245,0.8156637075807192
2186,Oppo,Android,2014,804.0,2.202739726027397,>2 tahun,False,False,10.29,4.0,16.0,5.0,2.0,1900.0,128.0,4.098004523,4.870453263,0.7724487399999997,0.8414010568855755
2187,Oppo,Android,2014,682.0,1.8684931506849316,1-2 tahun,False,False,10.34,4.0,16.0,8.0,2.0,2000.0,128.0,4.468319003,5.476086912,1.007767909,0.8159693362806876
2188,Oppo,Android,2014,775.0,2.1232876712328768,>2 tahun,False,False,10.34,4.0,16.0,5.0,2.0,1900.0,145.0,4.252344965,5.303951465,1.0516065,0.8017315001957696
2189,Oppo,Android,2014,1028.0,2.8164383561643835,>2 tahun,False,False,10.16,4.0,16.0,3.15,0.3,1700.0,125.0,3.745496055,4.604269781,0.8587737260000003,0.8134831869444706
2190,Oppo,Android,2014,602.0,1.6493150684931508,1-2 tahun,True,False,10.29,4.0,16.0,5.0,2.0,1900.0,132.5,3.999850716,4.938136283,0.9382855670000003,0.8099919659507704
2191,Oppo,Android,2014,835.0,2.287671232876712,>2 tahun,True,False,12.7,4.0,16.0,13.0,13.0,2140.0,150.0,4.522657764,5.79994078,1.2772830160000002,0.7797765417873801
2192,Oppo,Android,2014,678.0,1.8575342465753424,1-2 tahun,True,False,12.7,4.0,32.0,8.0,5.0,2410.0,140.0,4.69701984,5.598829283,0.9018094429999994,0.8389289264921495
2193,Oppo,Android,2014,607.0,1.663013698630137,1-2 tahun,True,False,12.83,4.0,32.0,13.0,5.0,3000.0,171.0,4.905200702,6.083222972,1.1780222699999996,0.8063489904246108
2194,Oppo,Android,2014,594.0,1.6273972602739726,1-2 tahun,True,False,12.83,4.0,16.0,13.0,5.0,2800.0,170.0,4.704472387,5.911203066,1.2067306789999996,0.795857008205172
2195,Oppo,Android,2014,992.0,2.717808219178082,>2 tahun,False,False,10.29,4.0,16.0,5.0,2.0,1900.0,130.0,3.536602019,5.082335608,1.5457335890000001,0.6958615667633415
2196,Oppo,Android,2013,691.0,1.893150684931507,1-2 tahun,False,False,12.7,4.0,16.0,8.0,5.0,2410.0,140.0,4.357862008,5.704382295,1.3465202870000006,0.7639498516464699
2197,Oppo,Android,2013,621.0,1.7013698630136986,1-2 tahun,False,False,12.93,4.0,16.0,13.0,13.0,3610.0,213.0,4.844738116,6.065272474,1.220534358,0.7987667721059418
2198,Oppo,Android,2013,860.0,2.356164383561644,>2 tahun,False,False,10.34,4.0,16.0,8.0,1.9,2000.0,110.0,4.466367783,5.525532617,1.0591648339999997,0.8083144363782515
2199,Oppo,Android,2013,877.0,2.4027397260273973,>2 tahun,False,False,10.16,4.0,16.0,3.15,0.3,1700.0,140.75,4.165113633,5.676034365,1.5109207319999998,0.7338069795142969
2200,Oppo,Android,2013,572.0,1.5671232876712329,1-2 tahun,False,False,10.24,4.0,16.0,5.0,2.0,1700.0,141.5,3.704014342,4.598749618,0.8947352760000005,0.8054394454314472
2201,Others,Android,2018,395.0,1.082191780821918,1-2 tahun,True,False,7.7,4.0,32.0,12.0,8.0,1025.3,165.0,4.881513214,5.701446415,0.8199332010000004,0.8561885631613008
2202,Panasonic,Android,2018,487.0,1.3342465753424657,1-2 tahun,True,False,15.72,4.0,64.0,8.0,8.0,4000.0,169.0,4.268997904,5.293706754,1.0247088499999997,0.8064288602262082
2203,Panasonic,Android,2018,717.0,1.9643835616438357,1-2 tahun,True,False,15.7,4.0,128.0,8.0,16.0,3000.0,195.0,4.873057631,5.856217398,0.9831597670000001,0.8321169280129924
2204,Panasonic,Android,2017,755.0,2.0684931506849313,>2 tahun,True,False,12.7,4.0,32.0,13.0,5.0,2500.0,143.0,4.076519977,4.596028528,0.5195085509999995,0.8869657688512939
2205,Panasonic,Android,2017,643.0,1.7616438356164383,1-2 tahun,True,False,12.83,4.0,64.0,13.0,5.0,3000.0,154.85,4.622420539,5.298217362,0.6757968229999998,0.8724482638543738
2206,Panasonic,Android,2017,705.0,1.9315068493150684,1-2 tahun,True,False,12.7,4.0,32.0,13.0,5.0,4000.0,163.0,4.45225208,4.699479865,0.24722778499999976,0.9473925217041015
2207,Panasonic,Android,2017,734.0,2.010958904109589,>2 tahun,True,False,12.83,4.0,32.0,13.0,13.0,5000.0,182.0,4.464527856,4.871986066,0.4074582099999997,0.9163671232880739
2208,Panasonic,Android,2017,710.0,1.9452054794520548,1-2 tahun,True,False,12.7,4.0,16.0,8.0,5.0,2210.0,144.0,4.211831258,4.593198814,0.38136755599999983,0.9169712500060748
2209,Panasonic,Android,2017,601.0,1.6465753424657534,1-2 tahun,True,False,12.7,4.0,16.0,8.0,2.0,4000.0,146.7,3.871201011,4.492561242,0.6213602309999997,0.8616913164831155
2210,Panasonic,Android,2017,814.0,2.23013698630137,>2 tahun,True,False,12.7,4.0,16.0,13.0,5.0,4000.0,169.0,4.429267981,4.703747749,0.27447976799999996,0.9416465799939308
2211,Panasonic,Android,2016,924.0,2.5315068493150683,>2 tahun,True,False,12.83,4.0,32.0,13.0,5.0,3000.0,163.0,4.487961985,5.015291106,0.5273291210000002,0.8948557302348542
2212,Panasonic,Android,2017,713.0,1.9534246575342467,1-2 tahun,True,False,12.83,4.0,32.0,13.0,5.0,4000.0,193.0,4.500476115,4.849527134,0.349051019,0.9280237001762902
2213,Panasonic,Android,2017,622.0,1.704109589041096,1-2 tahun,True,False,12.75,4.0,32.0,16.0,8.0,3000.0,165.0,4.282206299,5.132262782,0.8500564829999995,0.8343700392775407
2214,Panasonic,Android,2017,866.0,2.372602739726027,>2 tahun,True,False,12.83,4.0,16.0,13.0,5.0,3000.0,145.0,4.54584472,5.073610093,0.5277653730000003,0.8959783342972784
2215,Panasonic,Android,2017,781.0,2.1397260273972605,>2 tahun,True,False,12.7,4.0,16.0,13.0,5.0,2200.0,133.0,4.347564581,4.851717715,0.5041531340000001,0.8960877026210087
2216,Panasonic,Android,2016,915.0,2.506849315068493,>2 tahun,True,False,12.78,4.0,16.0,13.0,5.0,2600.0,156.0,4.237000863,5.077982368,0.8409815050000002,0.8343866827306006
2217,Panasonic,Android,2016,924.0,2.5315068493150683,>2 tahun,True,False,12.83,4.0,16.0,13.0,5.0,2500.0,155.0,4.35504077,4.617098757,0.2620579870000004,0.9432418493100904
2218,Panasonic,Android,2016,966.0,2.6465753424657534,>2 tahun,True,False,12.7,4.0,32.0,8.0,2.0,2000.0,126.0,3.87245023,4.585579536,0.7131293059999999,0.8444843666102753
2219,Panasonic,Android,2016,836.0,2.2904109589041095,>2 tahun,True,False,12.7,4.0,16.0,8.0,5.0,2800.0,138.0,4.357221516,5.000180836,0.6429593200000001,0.8714127866394631
2220,Panasonic,Android,2016,835.0,2.287671232876712,>2 tahun,True,False,12.7,4.0,32.0,8.0,5.0,2450.0,147.0,4.005877581,5.303056121,1.29717854,0.7553903804896204
